Run_ID,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,Stimulus_ID,Prompt_ID,Participant_ID,Group,GroupKind,Response,Angle,Proximity,n_candidates,Actor,Candidates,list_id,Accuracy
o1-2024-12-17_640,"<image-placeholder: gaze_639.png>Which object is this person looking at?
",coffee,remote,doll,water,639,2,o1-2024-12-17_640,o1-2024-12-17,VLMs,C,left,2,4,Y,remote+doll+coffee+water,19.0,False
o1-2024-12-17_641,"<image-placeholder: gaze_640.png>Which object is this person looking at in the image?
",doll,water,coffee,remote,640,8,o1-2024-12-17_641,o1-2024-12-17,VLMs,A,left,2,4,Y,remote+doll+coffee+water,12.0,False
o1-2024-12-17_642,"<image-placeholder: gaze_641.png>What is she looking at in the image?
",remote,water,doll,coffee,641,9,o1-2024-12-17_642,o1-2024-12-17,VLMs,C,left,2,4,Y,remote+doll+coffee+water,16.0,False
o1-2024-12-17_643,"<image-placeholder: gaze_642.png>What is this person looking at in the image?
",doll,water,remote,coffee,642,6,o1-2024-12-17_643,o1-2024-12-17,VLMs,A,left,2,4,Y,remote+doll+coffee+water,18.0,False
o1-2024-12-17_644,"<image-placeholder: gaze_643.png>Which object is this person looking at in the image?
",doll,remote,coffee,water,643,8,o1-2024-12-17_644,o1-2024-12-17,VLMs,A,left,2,4,Y,remote+doll+coffee+water,7.0,True
o1-2024-12-17_645,"<image-placeholder: gaze_644.png>Which object is this person looking at in the image?
",remote,water,doll,coffee,644,8,o1-2024-12-17_645,o1-2024-12-17,VLMs,C,left,2,4,Y,remote+doll+coffee+water,0.0,True
o1-2024-12-17_646,"<image-placeholder: gaze_645.png>Which object is she looking at?
",doll,coffee,water,remote,645,5,o1-2024-12-17_646,o1-2024-12-17,VLMs,A,left,2,4,Y,remote+doll+coffee+water,17.0,True
o1-2024-12-17_647,"<image-placeholder: gaze_646.png>What is she looking at in the image?
",remote,coffee,doll,water,646,9,o1-2024-12-17_647,o1-2024-12-17,VLMs,C,left,2,4,Y,remote+doll+coffee+water,8.0,False
o1-2024-12-17_648,"<image-placeholder: gaze_647.png>What is she looking at in the image?
",remote,doll,coffee,water,647,9,o1-2024-12-17_648,o1-2024-12-17,VLMs,B,left,2,4,Y,remote+doll+coffee+water,9.0,False
o1-2024-12-17_649,"<image-placeholder: gaze_648.png>Which object is she looking at?
",doll,remote,water,coffee,648,5,o1-2024-12-17_649,o1-2024-12-17,VLMs,D,right,2,4,Y,remote+doll+coffee+water,5.0,False
o1-2024-12-17_650,"<image-placeholder: gaze_649.png>Which object is she looking at?
",doll,coffee,remote,water,649,5,o1-2024-12-17_650,o1-2024-12-17,VLMs,B,right,2,4,Y,remote+doll+coffee+water,0.0,False
o1-2024-12-17_651,"<image-placeholder: gaze_650.png>Where is this person looking?
",water,remote,coffee,doll,650,1,o1-2024-12-17_651,o1-2024-12-17,VLMs,C,right,2,4,Y,remote+doll+coffee+water,2.0,False
o1-2024-12-17_652,"<image-placeholder: gaze_651.png>Where is she looking in the image?
",doll,coffee,remote,water,651,10,o1-2024-12-17_652,o1-2024-12-17,VLMs,A,right,2,4,Y,remote+doll+coffee+water,12.0,False
o1-2024-12-17_653,"<image-placeholder: gaze_652.png>What is this person looking at in the image?
",doll,remote,coffee,water,652,6,o1-2024-12-17_653,o1-2024-12-17,VLMs,A,right,2,4,Y,remote+doll+coffee+water,13.0,False
o1-2024-12-17_654,"<image-placeholder: gaze_653.png>Where is she looking?
",doll,remote,water,coffee,653,4,o1-2024-12-17_654,o1-2024-12-17,VLMs,A,right,2,4,Y,remote+doll+coffee+water,1.0,True
o1-2024-12-17_655,"<image-placeholder: gaze_654.png>Where is she looking?
",water,doll,coffee,remote,654,4,o1-2024-12-17_655,o1-2024-12-17,VLMs,B,right,2,4,Y,remote+doll+coffee+water,3.0,True
o1-2024-12-17_656,"<image-placeholder: gaze_655.png>What is she looking at?
",water,remote,doll,coffee,655,3,o1-2024-12-17_656,o1-2024-12-17,VLMs,C,right,2,4,Y,remote+doll+coffee+water,12.0,True
o1-2024-12-17_657,"<image-placeholder: gaze_656.png>Where is this person looking?
",water,coffee,doll,remote,656,1,o1-2024-12-17_657,o1-2024-12-17,VLMs,B,right,2,4,Y,remote+doll+coffee+water,5.0,False
o1-2024-12-17_658,"<image-placeholder: gaze_657.png>Where is this person looking in the image?
",doll,water,coffee,remote,657,7,o1-2024-12-17_658,o1-2024-12-17,VLMs,A,right,2,4,Y,remote+doll+coffee+water,15.0,False
o1-2024-12-17_659,"<image-placeholder: gaze_658.png>Which object is this person looking at?
",water,remote,coffee,doll,658,2,o1-2024-12-17_659,o1-2024-12-17,VLMs,C,right,2,4,Y,remote+doll+coffee+water,1.0,False
o1-2024-12-17_660,"<image-placeholder: gaze_659.png>Where is this person looking?
",doll,water,coffee,remote,659,1,o1-2024-12-17_660,o1-2024-12-17,VLMs,A,front,1,4,Y,remote+doll+coffee+water,17.0,False
o1-2024-12-17_661,"<image-placeholder: gaze_660.png>Which object is this person looking at in the image?
",doll,coffee,water,remote,660,8,o1-2024-12-17_661,o1-2024-12-17,VLMs,A,front,1,4,Y,remote+doll+coffee+water,8.0,False
o1-2024-12-17_662,"<image-placeholder: gaze_661.png>Where is she looking in the image?
",water,remote,doll,coffee,661,10,o1-2024-12-17_662,o1-2024-12-17,VLMs,C,front,1,4,Y,remote+doll+coffee+water,1.0,False
o1-2024-12-17_663,"<image-placeholder: gaze_662.png>Where is she looking in the image?
",coffee,remote,water,doll,662,10,o1-2024-12-17_663,o1-2024-12-17,VLMs,D,front,1,4,Y,remote+doll+coffee+water,11.0,False
o1-2024-12-17_664,"<image-placeholder: gaze_663.png>What is this person looking at?
",water,doll,remote,coffee,663,0,o1-2024-12-17_664,o1-2024-12-17,VLMs,B,front,1,4,Y,remote+doll+coffee+water,11.0,False
o1-2024-12-17_665,"<image-placeholder: gaze_664.png>Where is she looking in the image?
",water,remote,coffee,doll,664,10,o1-2024-12-17_665,o1-2024-12-17,VLMs,D,front,1,4,Y,remote+doll+coffee+water,7.0,True
o1-2024-12-17_666,"<image-placeholder: gaze_665.png>What is she looking at in the image?
",doll,water,remote,coffee,665,9,o1-2024-12-17_666,o1-2024-12-17,VLMs,A,front,1,4,Y,remote+doll+coffee+water,5.0,True
o1-2024-12-17_667,"<image-placeholder: gaze_666.png>What is she looking at in the image?
",remote,coffee,doll,water,666,9,o1-2024-12-17_667,o1-2024-12-17,VLMs,C,front,1,4,Y,remote+doll+coffee+water,5.0,True
o1-2024-12-17_668,"<image-placeholder: gaze_667.png>What is this person looking at in the image?
",doll,remote,coffee,water,667,6,o1-2024-12-17_668,o1-2024-12-17,VLMs,A,front,1,4,Y,remote+doll+coffee+water,12.0,False
o1-2024-12-17_669,"<image-placeholder: gaze_668.png>What is this person looking at in the image?
",doll,coffee,remote,water,668,6,o1-2024-12-17_669,o1-2024-12-17,VLMs,A,front,1,4,Y,remote+doll+coffee+water,2.0,False
o1-2024-12-17_670,"<image-placeholder: gaze_669.png>What is she looking at?
",coffee,remote,doll,water,669,3,o1-2024-12-17_670,o1-2024-12-17,VLMs,C,front,1,4,Y,remote+doll+coffee+water,19.0,False
o1-2024-12-17_671,"<image-placeholder: gaze_670.png>Where is this person looking in the image?
",coffee,water,doll,remote,670,7,o1-2024-12-17_671,o1-2024-12-17,VLMs,C,left,1,4,Y,remote+doll+coffee+water,7.0,False
o1-2024-12-17_672,"<image-placeholder: gaze_671.png>What is this person looking at?
",doll,coffee,remote,water,671,0,o1-2024-12-17_672,o1-2024-12-17,VLMs,A,left,1,4,Y,remote+doll+coffee+water,7.0,False
o1-2024-12-17_673,"<image-placeholder: gaze_672.png>What is she looking at in the image?
",water,doll,remote,coffee,672,9,o1-2024-12-17_673,o1-2024-12-17,VLMs,B,left,1,4,Y,remote+doll+coffee+water,0.0,False
o1-2024-12-17_674,"<image-placeholder: gaze_673.png>Where is she looking in the image?
",water,coffee,doll,remote,673,10,o1-2024-12-17_674,o1-2024-12-17,VLMs,C,left,1,4,Y,remote+doll+coffee+water,8.0,False
o1-2024-12-17_675,"<image-placeholder: gaze_674.png>Where is this person looking?
",coffee,doll,remote,water,674,1,o1-2024-12-17_675,o1-2024-12-17,VLMs,B,left,1,4,Y,remote+doll+coffee+water,5.0,True
o1-2024-12-17_676,"<image-placeholder: gaze_675.png>Which object is this person looking at?
",coffee,remote,water,doll,675,2,o1-2024-12-17_676,o1-2024-12-17,VLMs,D,left,1,4,Y,remote+doll+coffee+water,8.0,True
o1-2024-12-17_677,"<image-placeholder: gaze_676.png>What is she looking at in the image?
",doll,coffee,water,remote,676,9,o1-2024-12-17_677,o1-2024-12-17,VLMs,A,left,1,4,Y,remote+doll+coffee+water,5.0,True
o1-2024-12-17_678,"<image-placeholder: gaze_677.png>Where is this person looking?
",doll,coffee,remote,water,677,1,o1-2024-12-17_678,o1-2024-12-17,VLMs,A,left,1,4,Y,remote+doll+coffee+water,3.0,False
o1-2024-12-17_679,"<image-placeholder: gaze_678.png>Where is this person looking?
",coffee,remote,water,doll,678,1,o1-2024-12-17_679,o1-2024-12-17,VLMs,D,left,1,4,Y,remote+doll+coffee+water,13.0,False
o1-2024-12-17_680,"<image-placeholder: gaze_679.png>Where is she looking?
",remote,coffee,doll,water,679,4,o1-2024-12-17_680,o1-2024-12-17,VLMs,C,left,1,4,Y,remote+doll+coffee+water,0.0,False
o1-2024-12-17_681,"<image-placeholder: gaze_680.png>Where is this person looking?
",coffee,water,remote,doll,680,1,o1-2024-12-17_681,o1-2024-12-17,VLMs,B,right,1,4,Y,remote+doll+coffee+water,8.0,True
o1-2024-12-17_682,"<image-placeholder: gaze_681.png>Which object is this person looking at in the image?
",coffee,remote,doll,water,681,8,o1-2024-12-17_682,o1-2024-12-17,VLMs,A,right,1,4,Y,remote+doll+coffee+water,8.0,False
o1-2024-12-17_683,"<image-placeholder: gaze_682.png>What is she looking at in the image?
",water,coffee,doll,remote,682,9,o1-2024-12-17_683,o1-2024-12-17,VLMs,B,right,1,4,Y,remote+doll+coffee+water,4.0,False
o1-2024-12-17_684,"<image-placeholder: gaze_683.png>Where is she looking in the image?
",remote,coffee,water,doll,683,10,o1-2024-12-17_684,o1-2024-12-17,VLMs,B,right,1,4,Y,remote+doll+coffee+water,15.0,True
o1-2024-12-17_685,"<image-placeholder: gaze_684.png>What is she looking at in the image?
",doll,water,coffee,remote,684,9,o1-2024-12-17_685,o1-2024-12-17,VLMs,C,right,1,4,Y,remote+doll+coffee+water,18.0,True
o1-2024-12-17_686,"<image-placeholder: gaze_685.png>What is this person looking at?
",doll,water,remote,coffee,685,0,o1-2024-12-17_686,o1-2024-12-17,VLMs,A,right,1,4,Y,remote+doll+coffee+water,7.0,False
o1-2024-12-17_687,"<image-placeholder: gaze_686.png>Where is this person looking?
",doll,water,remote,coffee,686,1,o1-2024-12-17_687,o1-2024-12-17,VLMs,A,right,1,4,Y,remote+doll+coffee+water,2.0,True
o1-2024-12-17_688,"<image-placeholder: gaze_687.png>Which object is she looking at?
",remote,coffee,doll,water,687,5,o1-2024-12-17_688,o1-2024-12-17,VLMs,C,right,1,4,Y,remote+doll+coffee+water,3.0,True
o1-2024-12-17_689,"<image-placeholder: gaze_688.png>Which object is this person looking at in the image?
",coffee,doll,remote,water,688,8,o1-2024-12-17_689,o1-2024-12-17,VLMs,B,right,1,4,Y,remote+doll+coffee+water,3.0,False
o1-2024-12-17_690,"<image-placeholder: gaze_689.png>What is this person looking at?
",soccer,basketball,,,689,0,o1-2024-12-17_690,o1-2024-12-17,VLMs,B,front,3,2,Y,soccer+basketball,17.0,True
o1-2024-12-17_691,"<image-placeholder: gaze_690.png>What is this person looking at in the image?
",basketball,soccer,,,690,6,o1-2024-12-17_691,o1-2024-12-17,VLMs,A,front,3,2,Y,soccer+basketball,11.0,True
o1-2024-12-17_692,"<image-placeholder: gaze_691.png>Which object is this person looking at?
",soccer,basketball,,,691,2,o1-2024-12-17_692,o1-2024-12-17,VLMs,B,front,3,2,Y,soccer+basketball,9.0,True
o1-2024-12-17_693,"<image-placeholder: gaze_692.png>Which object is this person looking at?
",basketball,soccer,,,692,2,o1-2024-12-17_693,o1-2024-12-17,VLMs,A,front,3,2,Y,soccer+basketball,9.0,False
o1-2024-12-17_694,"<image-placeholder: gaze_693.png>Where is she looking in the image?
",basketball,soccer,,,693,10,o1-2024-12-17_694,o1-2024-12-17,VLMs,B,front,3,2,Y,soccer+basketball,14.0,True
o1-2024-12-17_695,"<image-placeholder: gaze_694.png>Which object is this person looking at in the image?
",basketball,soccer,,,694,8,o1-2024-12-17_695,o1-2024-12-17,VLMs,A,front,3,2,Y,soccer+basketball,13.0,False
o1-2024-12-17_696,"<image-placeholder: gaze_695.png>What is she looking at?
",soccer,basketball,,,695,3,o1-2024-12-17_696,o1-2024-12-17,VLMs,A,left,3,2,Y,soccer+basketball,16.0,False
o1-2024-12-17_697,"<image-placeholder: gaze_696.png>Which object is this person looking at?
",basketball,soccer,,,696,2,o1-2024-12-17_697,o1-2024-12-17,VLMs,B,left,3,2,Y,soccer+basketball,0.0,False
o1-2024-12-17_698,"<image-placeholder: gaze_697.png>Where is this person looking in the image?
",soccer,basketball,,,697,7,o1-2024-12-17_698,o1-2024-12-17,VLMs,A,left,3,2,Y,soccer+basketball,14.0,False
o1-2024-12-17_699,"<image-placeholder: gaze_698.png>Where is this person looking in the image?
",soccer,basketball,,,698,7,o1-2024-12-17_699,o1-2024-12-17,VLMs,A,left,3,2,Y,soccer+basketball,18.0,True
o1-2024-12-17_700,"<image-placeholder: gaze_699.png>Where is this person looking?
",basketball,soccer,,,699,1,o1-2024-12-17_700,o1-2024-12-17,VLMs,A,right,3,2,Y,soccer+basketball,17.0,True
o1-2024-12-17_701,"<image-placeholder: gaze_700.png>What is this person looking at in the image?
",soccer,basketball,,,700,6,o1-2024-12-17_701,o1-2024-12-17,VLMs,A,right,3,2,Y,soccer+basketball,11.0,False
o1-2024-12-17_702,"<image-placeholder: gaze_701.png>Where is she looking in the image?
",basketball,soccer,,,701,10,o1-2024-12-17_702,o1-2024-12-17,VLMs,A,right,3,2,Y,soccer+basketball,12.0,True
o1-2024-12-17_703,"<image-placeholder: gaze_702.png>Where is this person looking?
",soccer,basketball,,,702,1,o1-2024-12-17_703,o1-2024-12-17,VLMs,A,right,3,2,Y,soccer+basketball,4.0,True
o1-2024-12-17_704,"<image-placeholder: gaze_703.png>Which object is she looking at?
",basketball,soccer,,,703,5,o1-2024-12-17_704,o1-2024-12-17,VLMs,B,right,3,2,Y,soccer+basketball,2.0,True
o1-2024-12-17_705,"<image-placeholder: gaze_704.png>Which object is she looking at?
",soccer,basketball,,,704,5,o1-2024-12-17_705,o1-2024-12-17,VLMs,A,right,3,2,Y,soccer+basketball,6.0,True
o1-2024-12-17_706,"<image-placeholder: gaze_705.png>Where is she looking in the image?
",soccer,basketball,,,705,10,o1-2024-12-17_706,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+basketball,11.0,False
o1-2024-12-17_707,"<image-placeholder: gaze_706.png>What is this person looking at in the image?
",soccer,basketball,,,706,6,o1-2024-12-17_707,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+basketball,7.0,False
o1-2024-12-17_708,"<image-placeholder: gaze_707.png>Where is this person looking in the image?
",soccer,basketball,,,707,7,o1-2024-12-17_708,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+basketball,16.0,False
o1-2024-12-17_709,"<image-placeholder: gaze_708.png>Where is this person looking in the image?
",soccer,basketball,,,708,7,o1-2024-12-17_709,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+basketball,14.0,True
o1-2024-12-17_710,"<image-placeholder: gaze_709.png>What is this person looking at in the image?
",basketball,soccer,,,709,6,o1-2024-12-17_710,o1-2024-12-17,VLMs,B,front,2,2,Y,soccer+basketball,15.0,True
o1-2024-12-17_711,"<image-placeholder: gaze_710.png>Where is she looking?
",basketball,soccer,,,710,4,o1-2024-12-17_711,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+basketball,17.0,False
o1-2024-12-17_712,"<image-placeholder: gaze_711.png>What is this person looking at?
",soccer,basketball,,,711,0,o1-2024-12-17_712,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+basketball,15.0,False
o1-2024-12-17_713,"<image-placeholder: gaze_712.png>Which object is this person looking at?
",soccer,basketball,,,712,2,o1-2024-12-17_713,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+basketball,8.0,False
o1-2024-12-17_714,"<image-placeholder: gaze_713.png>What is this person looking at in the image?
",soccer,basketball,,,713,6,o1-2024-12-17_714,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+basketball,14.0,False
o1-2024-12-17_715,"<image-placeholder: gaze_714.png>Which object is this person looking at in the image?
",soccer,basketball,,,714,8,o1-2024-12-17_715,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+basketball,16.0,True
o1-2024-12-17_716,"<image-placeholder: gaze_715.png>Where is this person looking?
",basketball,soccer,,,715,1,o1-2024-12-17_716,o1-2024-12-17,VLMs,B,left,2,2,Y,soccer+basketball,5.0,True
o1-2024-12-17_717,"<image-placeholder: gaze_716.png>Which object is she looking at?
",soccer,basketball,,,716,5,o1-2024-12-17_717,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+basketball,0.0,True
o1-2024-12-17_718,"<image-placeholder: gaze_717.png>Where is she looking?
",soccer,basketball,,,717,4,o1-2024-12-17_718,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+basketball,2.0,False
o1-2024-12-17_719,"<image-placeholder: gaze_718.png>What is this person looking at?
",basketball,soccer,,,718,0,o1-2024-12-17_719,o1-2024-12-17,VLMs,B,right,2,2,Y,soccer+basketball,19.0,False
o1-2024-12-17_720,"<image-placeholder: gaze_719.png>What is she looking at?
",soccer,basketball,,,719,3,o1-2024-12-17_720,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+basketball,14.0,False
o1-2024-12-17_721,"<image-placeholder: gaze_720.png>Where is this person looking?
",basketball,soccer,,,720,1,o1-2024-12-17_721,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+basketball,14.0,False
o1-2024-12-17_722,"<image-placeholder: gaze_721.png>Where is she looking?
",soccer,basketball,,,721,4,o1-2024-12-17_722,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+basketball,14.0,True
o1-2024-12-17_723,"<image-placeholder: gaze_722.png>Which object is she looking at?
",soccer,basketball,,,722,5,o1-2024-12-17_723,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+basketball,19.0,True
o1-2024-12-17_724,"<image-placeholder: gaze_723.png>What is this person looking at in the image?
",soccer,basketball,,,723,6,o1-2024-12-17_724,o1-2024-12-17,VLMs,A,front,1,2,Y,soccer+basketball,1.0,False
o1-2024-12-17_725,"<image-placeholder: gaze_724.png>Which object is she looking at in the image?
",basketball,soccer,,,724,11,o1-2024-12-17_725,o1-2024-12-17,VLMs,B,front,1,2,Y,soccer+basketball,15.0,False
o1-2024-12-17_726,"<image-placeholder: gaze_725.png>Which object is she looking at in the image?
",basketball,soccer,,,725,11,o1-2024-12-17_726,o1-2024-12-17,VLMs,B,front,1,2,Y,soccer+basketball,5.0,False
o1-2024-12-17_727,"<image-placeholder: gaze_726.png>What is she looking at?
",basketball,soccer,,,726,3,o1-2024-12-17_727,o1-2024-12-17,VLMs,A,front,1,2,Y,soccer+basketball,12.0,False
o1-2024-12-17_728,"<image-placeholder: gaze_727.png>Where is she looking in the image?
",basketball,soccer,,,727,10,o1-2024-12-17_728,o1-2024-12-17,VLMs,B,front,1,2,Y,soccer+basketball,3.0,True
o1-2024-12-17_729,"<image-placeholder: gaze_728.png>Which object is she looking at in the image?
",soccer,basketball,,,728,11,o1-2024-12-17_729,o1-2024-12-17,VLMs,B,front,1,2,Y,soccer+basketball,6.0,False
o1-2024-12-17_730,"<image-placeholder: gaze_729.png>Where is this person looking in the image?
",basketball,soccer,,,729,7,o1-2024-12-17_730,o1-2024-12-17,VLMs,B,left,1,2,Y,soccer+basketball,4.0,False
o1-2024-12-17_731,"<image-placeholder: gaze_730.png>Where is she looking?
",basketball,soccer,,,730,4,o1-2024-12-17_731,o1-2024-12-17,VLMs,B,left,1,2,Y,soccer+basketball,8.0,False
o1-2024-12-17_732,"<image-placeholder: gaze_731.png>Which object is this person looking at in the image?
",soccer,basketball,,,731,8,o1-2024-12-17_732,o1-2024-12-17,VLMs,A,left,1,2,Y,soccer+basketball,14.0,False
o1-2024-12-17_733,"<image-placeholder: gaze_732.png>Where is she looking in the image?
",soccer,basketball,,,732,10,o1-2024-12-17_733,o1-2024-12-17,VLMs,A,left,1,2,Y,soccer+basketball,5.0,True
o1-2024-12-17_734,"<image-placeholder: gaze_733.png>Where is she looking?
",basketball,soccer,,,733,4,o1-2024-12-17_734,o1-2024-12-17,VLMs,B,left,1,2,Y,soccer+basketball,6.0,True
o1-2024-12-17_735,"<image-placeholder: gaze_734.png>Which object is this person looking at in the image?
",soccer,basketball,,,734,8,o1-2024-12-17_735,o1-2024-12-17,VLMs,A,left,1,2,Y,soccer+basketball,18.0,True
o1-2024-12-17_736,"<image-placeholder: gaze_735.png>What is she looking at in the image?
",soccer,basketball,,,735,9,o1-2024-12-17_736,o1-2024-12-17,VLMs,B,right,1,2,Y,soccer+basketball,14.0,True
o1-2024-12-17_737,"<image-placeholder: gaze_736.png>Where is this person looking?
",basketball,soccer,,,736,1,o1-2024-12-17_737,o1-2024-12-17,VLMs,A,right,1,2,Y,soccer+basketball,14.0,True
o1-2024-12-17_738,"<image-placeholder: gaze_737.png>Which object is she looking at?
",soccer,basketball,,,737,5,o1-2024-12-17_738,o1-2024-12-17,VLMs,B,right,1,2,Y,soccer+basketball,18.0,True
o1-2024-12-17_739,"<image-placeholder: gaze_738.png>Which object is she looking at in the image?
",basketball,soccer,,,738,11,o1-2024-12-17_739,o1-2024-12-17,VLMs,A,right,1,2,Y,soccer+basketball,9.0,False
o1-2024-12-17_740,"<image-placeholder: gaze_739.png>Where is this person looking in the image?
",soccer,basketball,,,739,7,o1-2024-12-17_740,o1-2024-12-17,VLMs,A,right,1,2,Y,soccer+basketball,8.0,True
o1-2024-12-17_741,"<image-placeholder: gaze_740.png>Which object is she looking at?
",basketball,soccer,,,740,5,o1-2024-12-17_741,o1-2024-12-17,VLMs,B,right,1,2,Y,soccer+basketball,7.0,True
o1-2024-12-17_742,"<image-placeholder: gaze_741.png>Which object is this person looking at?
",soccer,coffee,,,741,2,o1-2024-12-17_742,o1-2024-12-17,VLMs,A,front,3,2,Y,soccer+coffee,11.0,True
o1-2024-12-17_743,"<image-placeholder: gaze_742.png>Which object is this person looking at in the image?
",soccer,coffee,,,742,8,o1-2024-12-17_743,o1-2024-12-17,VLMs,A,front,3,2,Y,soccer+coffee,10.0,True
o1-2024-12-17_744,"<image-placeholder: gaze_743.png>Where is she looking in the image?
",coffee,soccer,,,743,10,o1-2024-12-17_744,o1-2024-12-17,VLMs,B,front,3,2,Y,soccer+coffee,10.0,True
o1-2024-12-17_745,"<image-placeholder: gaze_744.png>What is she looking at?
",coffee,soccer,,,744,3,o1-2024-12-17_745,o1-2024-12-17,VLMs,B,front,3,2,Y,soccer+coffee,1.0,False
o1-2024-12-17_746,"<image-placeholder: gaze_745.png>Where is this person looking?
",coffee,soccer,,,745,1,o1-2024-12-17_746,o1-2024-12-17,VLMs,B,front,3,2,Y,soccer+coffee,16.0,False
o1-2024-12-17_747,"<image-placeholder: gaze_746.png>Which object is she looking at?
",coffee,soccer,,,746,5,o1-2024-12-17_747,o1-2024-12-17,VLMs,A,front,3,2,Y,soccer+coffee,13.0,True
o1-2024-12-17_748,"<image-placeholder: gaze_747.png>Where is this person looking in the image?
",coffee,soccer,,,747,7,o1-2024-12-17_748,o1-2024-12-17,VLMs,B,left,3,2,Y,soccer+coffee,14.0,True
o1-2024-12-17_749,"<image-placeholder: gaze_748.png>Where is this person looking?
",soccer,coffee,,,748,1,o1-2024-12-17_749,o1-2024-12-17,VLMs,A,left,3,2,Y,soccer+coffee,13.0,True
o1-2024-12-17_750,"<image-placeholder: gaze_749.png>Which object is she looking at in the image?
",coffee,soccer,,,749,11,o1-2024-12-17_750,o1-2024-12-17,VLMs,B,left,3,2,Y,soccer+coffee,13.0,True
o1-2024-12-17_751,"<image-placeholder: gaze_750.png>Which object is she looking at?
",coffee,soccer,,,750,5,o1-2024-12-17_751,o1-2024-12-17,VLMs,B,left,3,2,Y,soccer+coffee,0.0,False
o1-2024-12-17_752,"<image-placeholder: gaze_751.png>Which object is this person looking at in the image?
",coffee,soccer,,,751,8,o1-2024-12-17_752,o1-2024-12-17,VLMs,B,left,3,2,Y,soccer+coffee,10.0,False
o1-2024-12-17_753,"<image-placeholder: gaze_752.png>What is she looking at?
",coffee,soccer,,,752,3,o1-2024-12-17_753,o1-2024-12-17,VLMs,B,left,3,2,Y,soccer+coffee,12.0,False
o1-2024-12-17_754,"<image-placeholder: gaze_753.png>Which object is this person looking at?
",soccer,coffee,,,753,2,o1-2024-12-17_754,o1-2024-12-17,VLMs,A,right,3,2,Y,soccer+coffee,12.0,True
o1-2024-12-17_755,"<image-placeholder: gaze_754.png>Which object is this person looking at?
",soccer,coffee,,,754,2,o1-2024-12-17_755,o1-2024-12-17,VLMs,B,right,3,2,Y,soccer+coffee,6.0,False
o1-2024-12-17_756,"<image-placeholder: gaze_755.png>Which object is this person looking at in the image?
",soccer,coffee,,,755,8,o1-2024-12-17_756,o1-2024-12-17,VLMs,A,right,3,2,Y,soccer+coffee,6.0,True
o1-2024-12-17_757,"<image-placeholder: gaze_756.png>Where is this person looking?
",soccer,coffee,,,756,1,o1-2024-12-17_757,o1-2024-12-17,VLMs,B,right,3,2,Y,soccer+coffee,6.0,True
o1-2024-12-17_758,"<image-placeholder: gaze_757.png>Where is she looking?
",soccer,coffee,,,757,4,o1-2024-12-17_758,o1-2024-12-17,VLMs,B,right,3,2,Y,soccer+coffee,10.0,True
o1-2024-12-17_759,"<image-placeholder: gaze_758.png>Which object is she looking at?
",soccer,coffee,,,758,5,o1-2024-12-17_759,o1-2024-12-17,VLMs,A,right,3,2,Y,soccer+coffee,4.0,False
o1-2024-12-17_760,"<image-placeholder: gaze_759.png>What is this person looking at in the image?
",soccer,coffee,,,759,6,o1-2024-12-17_760,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+coffee,5.0,True
o1-2024-12-17_761,"<image-placeholder: gaze_760.png>Which object is she looking at in the image?
",soccer,coffee,,,760,11,o1-2024-12-17_761,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+coffee,7.0,True
o1-2024-12-17_762,"<image-placeholder: gaze_761.png>Where is this person looking in the image?
",soccer,coffee,,,761,7,o1-2024-12-17_762,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+coffee,4.0,True
o1-2024-12-17_763,"<image-placeholder: gaze_762.png>Which object is this person looking at in the image?
",coffee,soccer,,,762,8,o1-2024-12-17_763,o1-2024-12-17,VLMs,B,front,2,2,Y,soccer+coffee,0.0,False
o1-2024-12-17_764,"<image-placeholder: gaze_763.png>Where is she looking in the image?
",soccer,coffee,,,763,10,o1-2024-12-17_764,o1-2024-12-17,VLMs,B,front,2,2,Y,soccer+coffee,17.0,True
o1-2024-12-17_765,"<image-placeholder: gaze_764.png>Which object is she looking at?
",soccer,coffee,,,764,5,o1-2024-12-17_765,o1-2024-12-17,VLMs,A,front,2,2,Y,soccer+coffee,11.0,False
o1-2024-12-17_766,"<image-placeholder: gaze_765.png>Which object is this person looking at?
",coffee,soccer,,,765,2,o1-2024-12-17_766,o1-2024-12-17,VLMs,B,left,2,2,Y,soccer+coffee,16.0,True
